GO_term,Description,DECount,Expected,N,notDECount,p,adjP,FDR,expression,shortest_path,longest_path,terminal_node,ontology,Group
GO:2001141,regulation of RNA biosynthetic process,81,68.3171696149844,4517,4436,0.11435714371359514,1,0.4929221519489529,Down,5,8,FALSE,BP,GABA
GO:0000782,telomere cap complex,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,3,9,FALSE,CC,GABA
GO:0000783,nuclear telomere cap complex,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,4,10,FALSE,CC,GABA
GO:0001025,RNA polymerase III general transcription initiation factor binding,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,5,5,FALSE,MF,GABA
GO:0001030,NA,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,NA,NA,NA,NA,GABA
GO:0001031,NA,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,NA,NA,NA,NA,GABA
GO:0001032,NA,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,NA,NA,NA,NA,GABA
GO:0001156,TFIIIC-class transcription factor complex binding,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,6,6,TRUE,MF,GABA
GO:0003689,DNA clamp loader activity,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,5,10,TRUE,MF,GABA
GO:0004342,glucosamine-6-phosphate deaminase activity,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,4,5,TRUE,MF,GABA
GO:0004861,cyclin-dependent protein serine/threonine kinase inhibitor activity,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,6,7,TRUE,MF,GABA
GO:0005640,nuclear outer membrane,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,4,8,FALSE,CC,GABA
GO:0005663,DNA replication factor C complex,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,2,7,FALSE,CC,GABA
GO:0005933,cellular bud,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,2,2,FALSE,CC,GABA
GO:0006349,regulation of gene expression by genetic imprinting,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,5,7,FALSE,BP,GABA
GO:0007099,centriole replication,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,3,10,FALSE,BP,GABA
GO:0007214,gamma-aminobutyric acid signaling pathway,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,4,6,TRUE,BP,GABA
GO:0008090,retrograde axonal transport,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,8,9,FALSE,BP,GABA
GO:0008800,beta-lactamase activity,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,5,5,FALSE,MF,GABA
GO:0009001,serine O-acetyltransferase activity,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,7,7,TRUE,MF,GABA
GO:0009269,response to desiccation,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,4,6,FALSE,BP,GABA
GO:0009694,jasmonic acid metabolic process,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,3,7,FALSE,BP,GABA
GO:0010570,regulation of filamentous growth,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,3,4,FALSE,BP,GABA
GO:0010831,positive regulation of myotube differentiation,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,6,8,FALSE,BP,GABA
GO:0014041,regulation of neuron maturation,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,5,11,FALSE,BP,GABA
GO:0014042,positive regulation of neuron maturation,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,5,12,FALSE,BP,GABA
GO:0014734,skeletal muscle hypertrophy,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,5,7,FALSE,BP,GABA
GO:0014735,regulation of muscle atrophy,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,4,7,FALSE,BP,GABA
GO:0014736,negative regulation of muscle atrophy,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,4,8,TRUE,BP,GABA
GO:0015705,iodide transport,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,7,7,FALSE,BP,GABA
GO:0016412,serine O-acyltransferase activity,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,6,6,FALSE,MF,GABA
GO:0030520,intracellular estrogen receptor signaling pathway,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,5,9,FALSE,BP,GABA
GO:0030655,beta-lactam antibiotic catabolic process,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,5,7,FALSE,BP,GABA
GO:0032228,"regulation of synaptic transmission, GABAergic",1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,5,9,FALSE,BP,GABA
GO:0032707,negative regulation of interleukin-23 production,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,4,8,FALSE,BP,GABA
GO:0032892,positive regulation of organic acid transport,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,3,7,FALSE,BP,GABA
GO:0033146,regulation of intracellular estrogen receptor signaling pathway,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,5,10,FALSE,BP,GABA
GO:0033170,protein-DNA loading ATPase activity,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,9,9,FALSE,MF,GABA
GO:0033238,regulation of cellular amine metabolic process,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,4,6,FALSE,BP,GABA
GO:0035313,"wound healing, spreading of epidermal cells",1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,5,10,FALSE,BP,GABA
GO:0038034,signal transduction in absence of ligand,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,3,5,FALSE,BP,GABA
GO:0042974,retinoic acid receptor binding,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,6,7,FALSE,MF,GABA
GO:0043203,axon hillock,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,2,6,TRUE,CC,GABA
GO:0043610,regulation of carbohydrate utilization,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,2,3,TRUE,BP,GABA
GO:0044539,long-chain fatty acid import into cell,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,6,11,FALSE,BP,GABA
GO:0045730,respiratory burst,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,2,2,FALSE,BP,GABA
GO:0045792,negative regulation of cell size,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,6,6,TRUE,BP,GABA
GO:0046083,adenine metabolic process,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,6,8,FALSE,BP,GABA
GO:0046577,long-chain-alcohol oxidase activity,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,5,5,TRUE,MF,GABA
GO:0046656,folic acid biosynthetic process,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,5,8,TRUE,BP,GABA
GO:0048012,hepatocyte growth factor receptor signaling pathway,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,6,8,FALSE,BP,GABA
GO:0048317,seed morphogenesis,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,3,9,TRUE,BP,GABA
GO:0051021,GDP-dissociation inhibitor binding,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,3,3,FALSE,MF,GABA
GO:0051022,Rho GDP-dissociation inhibitor binding,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,4,4,TRUE,MF,GABA
GO:0060252,positive regulation of glial cell proliferation,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,4,11,FALSE,BP,GABA
GO:0060259,regulation of feeding behavior,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,3,4,FALSE,BP,GABA
GO:0060263,regulation of respiratory burst,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,3,4,FALSE,BP,GABA
GO:0070885,negative regulation of calcineurin-NFAT signaling cascade,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,7,11,TRUE,BP,GABA
GO:0071624,positive regulation of granulocyte chemotaxis,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,5,10,FALSE,BP,GABA
GO:0072340,cellular lactam catabolic process,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,4,6,FALSE,BP,GABA
GO:0090022,regulation of neutrophil chemotaxis,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,5,10,FALSE,BP,GABA
GO:0090023,positive regulation of neutrophil chemotaxis,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,5,11,TRUE,BP,GABA
GO:0090724,central region of growth cone,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,2,8,TRUE,CC,GABA
GO:0097192,extrinsic apoptotic signaling pathway in absence of ligand,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,4,7,FALSE,BP,GABA
GO:0106057,negative regulation of calcineurin-mediated signaling,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,6,10,FALSE,BP,GABA
GO:0140354,lipid import into cell,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,5,6,FALSE,BP,GABA
GO:0140445,"chromosome, telomeric repeat region",1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,4,8,FALSE,CC,GABA
GO:1900428,regulation of filamentous growth of a population of unicellular organisms,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,4,5,FALSE,BP,GABA
GO:1901838,positive regulation of transcription of nucleolar large rRNA by RNA polymerase I,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,7,14,TRUE,BP,GABA
GO:1902622,regulation of neutrophil migration,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,4,9,FALSE,BP,GABA
GO:1902624,positive regulation of neutrophil migration,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,4,10,FALSE,BP,GABA
GO:1903431,positive regulation of cell maturation,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,4,7,FALSE,BP,GABA
GO:1903689,"regulation of wound healing, spreading of epidermal cells",1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,5,11,FALSE,BP,GABA
GO:1903691,"positive regulation of wound healing, spreading of epidermal cells",1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,4,12,TRUE,BP,GABA
GO:1903796,negative regulation of inorganic anion transmembrane transport,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,6,9,FALSE,BP,GABA
GO:1903961,positive regulation of anion transmembrane transport,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,5,8,FALSE,BP,GABA
GO:1903998,regulation of eating behavior,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,4,5,FALSE,BP,GABA
GO:1904000,positive regulation of eating behavior,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,4,6,FALSE,BP,GABA
GO:1904054,regulation of cholangiocyte proliferation,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,5,6,FALSE,BP,GABA
GO:1904056,positive regulation of cholangiocyte proliferation,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,5,7,TRUE,BP,GABA
GO:1904058,positive regulation of sensory perception of pain,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,4,8,TRUE,BP,GABA
GO:1904195,regulation of granulosa cell proliferation,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,5,6,FALSE,BP,GABA
GO:1904197,positive regulation of granulosa cell proliferation,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,5,7,TRUE,BP,GABA
GO:1904200,iodide transmembrane transport,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,6,8,FALSE,BP,GABA
GO:1904201,regulation of iodide transport,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,6,8,FALSE,BP,GABA
GO:1904202,negative regulation of iodide transport,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,5,9,FALSE,BP,GABA
GO:1904204,regulation of skeletal muscle hypertrophy,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,5,8,FALSE,BP,GABA
GO:1904206,positive regulation of skeletal muscle hypertrophy,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,4,9,TRUE,BP,GABA
GO:1904212,regulation of iodide transmembrane transport,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,7,9,FALSE,BP,GABA
GO:1904213,negative regulation of iodide transmembrane transport,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,6,10,TRUE,BP,GABA
GO:1990739,granulosa cell proliferation,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,4,4,FALSE,BP,GABA
GO:2000253,positive regulation of feeding behavior,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,3,5,FALSE,BP,GABA
GO:2000378,negative regulation of reactive oxygen species metabolic process,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,4,6,FALSE,BP,GABA
GO:2000765,regulation of cytoplasmic translation,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,6,9,FALSE,BP,GABA
GO:2001239,regulation of extrinsic apoptotic signaling pathway in absence of ligand,1,0.10780437044745057,8,7,0.11509298427711356,1,0.4929221519489529,Down,5,9,FALSE,BP,GABA
GO:0009719,response to endogenous stimulus,18,12.459105098855359,827,809,0.11516511978771081,1,0.4929221519489529,Down,2,2,FALSE,BP,GABA
GO:0060284,regulation of cell development,4,1.8172736732570238,122,118,0.11528540215508357,1,0.4929221519489529,Down,4,5,FALSE,BP,GABA
GO:0004312,fatty acid synthase activity,3,1.1550468262226847,78,75,0.11539521441074606,1,0.4929221519489529,Down,5,5,FALSE,MF,GABA
GO:0051017,actin filament bundle assembly,3,1.1550468262226847,78,75,0.11539521441074606,1,0.4929221519489529,Down,5,9,FALSE,BP,GABA
GO:0060485,mesenchyme development,3,1.1550468262226847,78,75,0.11539521441074606,1,0.4929221519489529,Down,4,6,FALSE,BP,GABA
GO:0019222,regulation of metabolic process,110,95.32986472424558,6300,6190,0.1154041181381642,1,0.4929221519489529,Down,2,3,FALSE,BP,GABA
GO:0045893,"positive regulation of transcription, DNA-templated",11,6.745473465140479,449,438,0.11608231818586355,1,0.49319337440134786,Down,5,11,FALSE,BP,GABA
GO:1902680,positive regulation of RNA biosynthetic process,11,6.745473465140479,449,438,0.11608231818586355,1,0.49319337440134786,Down,5,9,FALSE,BP,GABA
GO:1903508,positive regulation of nucleic acid-templated transcription,11,6.745473465140479,449,438,0.11608231818586355,1,0.49319337440134786,Down,6,10,FALSE,BP,GABA
GO:0006464,cellular protein modification process,103,88.69219562955254,5862,5759,0.11617950159107963,1,0.49319337440134786,Down,5,6,FALSE,BP,GABA
GO:0036211,protein modification process,103,88.69219562955254,5862,5759,0.11617950159107963,1,0.49319337440134786,Down,4,5,FALSE,BP,GABA
GO:0045934,negative regulation of nucleobase-containing compound metabolic process,9,5.23621227887617,349,340,0.11722058805061801,1,0.4935453534419832,Down,4,6,FALSE,BP,GABA
GO:0044297,cell body,5,2.5411030176899065,170,165,0.11774544701328342,1,0.4935453534419832,Down,2,2,FALSE,CC,GABA
GO:0071900,regulation of protein serine/threonine kinase activity,4,1.8326742976066597,123,119,0.11781921934227034,1,0.4935453534419832,Down,7,10,FALSE,BP,GABA
GO:0045664,regulation of neuron differentiation,2,0.5698231009365244,39,37,0.11803608108824777,1,0.4935453534419832,Down,5,9,FALSE,BP,GABA
GO:0071577,zinc ion transmembrane transport,2,0.5698231009365244,39,37,0.11803608108824777,1,0.4935453534419832,Down,6,9,FALSE,BP,GABA
GO:1901890,positive regulation of cell junction assembly,2,0.5698231009365244,39,37,0.11803608108824777,1,0.4935453534419832,Down,4,7,FALSE,BP,GABA
GO:1903034,regulation of response to wounding,2,0.5698231009365244,39,37,0.11803608108824777,1,0.4935453534419832,Down,4,5,FALSE,BP,GABA
GO:0005984,disaccharide metabolic process,3,1.1704474505723206,79,76,0.11867420378155287,1,0.4935453534419832,Down,4,5,FALSE,BP,GABA
GO:0043549,regulation of kinase activity,9,5.267013527575442,351,342,0.11877783507258513,1,0.4935453534419832,Down,5,8,FALSE,BP,GABA
GO:0044036,cell wall macromolecule metabolic process,9,5.313215400624349,354,345,0.12121865434490628,1,0.4935453534419832,Down,3,5,FALSE,BP,GABA
GO:0009279,cell outer membrane,3,1.1858480749219562,80,77,0.12198743306801053,1,0.4935453534419832,Down,3,4,FALSE,CC,GABA
GO:0031334,positive regulation of protein-containing complex assembly,3,1.1858480749219562,80,77,0.12198743306801053,1,0.4935453534419832,Down,4,7,FALSE,BP,GABA
GO:0061572,actin filament bundle organization,3,1.1858480749219562,80,77,0.12198743306801053,1,0.4935453534419832,Down,5,8,FALSE,BP,GABA
GO:0030030,cell projection organization,9,5.344016649323621,356,347,0.12291509451349256,1,0.4935453534419832,Down,4,4,FALSE,BP,GABA
GO:0014706,striated muscle tissue development,4,1.8634755463059314,125,121,0.12295868589243404,1,0.4935453534419832,Down,5,5,FALSE,BP,GABA
GO:0051537,"2 iron, 2 sulfur cluster binding",4,1.8634755463059314,125,121,0.12295868589243404,1,0.4935453534419832,Down,4,4,TRUE,MF,GABA
GO:1902903,regulation of supramolecular fiber organization,4,1.8634755463059314,125,121,0.12295868589243404,1,0.4935453534419832,Down,4,5,FALSE,BP,GABA
GO:0000303,response to superoxide,2,0.5852237252861603,40,38,0.12305541125029253,1,0.4935453534419832,Down,5,6,FALSE,BP,GABA
GO:0000305,response to oxygen radical,2,0.5852237252861603,40,38,0.12305541125029253,1,0.4935453534419832,Down,4,5,FALSE,BP,GABA
GO:0030131,clathrin adaptor complex,2,0.5852237252861603,40,38,0.12305541125029253,1,0.4935453534419832,Down,4,6,FALSE,CC,GABA
GO:0031420,alkali metal ion binding,2,0.5852237252861603,40,38,0.12305541125029253,1,0.4935453534419832,Down,5,5,FALSE,MF,GABA
GO:0042220,response to cocaine,2,0.5852237252861603,40,38,0.12305541125029253,1,0.4935453534419832,Down,4,6,FALSE,BP,GABA
GO:0060255,regulation of macromolecule metabolic process,107,92.57315296566077,6118,6011,0.1231179166500181,1,0.4935453534419832,Down,3,4,FALSE,BP,GABA
GO:0050767,regulation of neurogenesis,3,1.201248699271592,81,78,0.12533417239468242,1,0.4935453534419832,Down,5,8,FALSE,BP,GABA
GO:0031099,regeneration,2,0.600624349635796,41,39,0.12812547494168222,1,0.4935453534419832,Down,3,3,FALSE,BP,GABA
GO:0045814,"negative regulation of gene expression, epigenetic",2,0.600624349635796,41,39,0.12812547494168222,1,0.4935453534419832,Down,5,7,FALSE,BP,GABA
GO:0002551,mast cell chemotaxis,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,4,8,FALSE,BP,GABA
GO:0004313,[acyl-carrier-protein] S-acetyltransferase activity,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,6,7,TRUE,MF,GABA
GO:0004320,oleoyl-[acyl-carrier-protein] hydrolase activity,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,6,7,TRUE,MF,GABA
GO:0004349,glutamate 5-kinase activity,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,5,6,TRUE,MF,GABA
GO:0005381,iron ion transmembrane transporter activity,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,7,8,FALSE,MF,GABA
GO:0006690,icosanoid metabolic process,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,4,6,FALSE,BP,GABA
GO:0007026,negative regulation of microtubule depolymerization,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,5,10,FALSE,BP,GABA
GO:0009011,starch synthase activity,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,6,6,TRUE,MF,GABA
GO:0009626,plant-type hypersensitive response,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,4,7,FALSE,BP,GABA
GO:0010104,regulation of ethylene-activated signaling pathway,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,5,8,FALSE,BP,GABA
GO:0015416,ABC-type phosphonate transporter activity,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,4,6,TRUE,MF,GABA
GO:0015716,organic phosphonate transport,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,5,5,FALSE,BP,GABA
GO:0016180,snRNA processing,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,7,9,FALSE,BP,GABA
GO:0016295,myristoyl-[acyl-carrier-protein] hydrolase activity,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,6,7,TRUE,MF,GABA
GO:0016296,palmitoyl-[acyl-carrier-protein] hydrolase activity,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,6,7,TRUE,MF,GABA
GO:0016297,acyl-[acyl-carrier-protein] hydrolase activity,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,5,6,FALSE,MF,GABA
GO:0016731,"oxidoreductase activity, acting on iron-sulfur proteins as donors, NAD or NADP as acceptor",1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,4,4,FALSE,MF,GABA
GO:0019287,"isopentenyl diphosphate biosynthetic process, mevalonate pathway",1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,6,12,FALSE,BP,GABA
GO:0030653,beta-lactam antibiotic metabolic process,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,4,6,FALSE,BP,GABA
GO:0031114,regulation of microtubule depolymerization,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,5,9,FALSE,BP,GABA
GO:0031641,regulation of myelination,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,3,9,FALSE,BP,GABA
GO:0031646,positive regulation of nervous system process,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,3,6,FALSE,BP,GABA
GO:0032133,chromosome passenger complex,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,3,8,TRUE,CC,GABA
GO:0032516,positive regulation of phosphoprotein phosphatase activity,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,7,10,FALSE,BP,GABA
GO:0032627,interleukin-23 production,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,3,6,FALSE,BP,GABA
GO:0032667,regulation of interleukin-23 production,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,4,7,FALSE,BP,GABA
GO:0034050,programmed cell death induced by symbiont,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,4,4,FALSE,BP,GABA
GO:0035864,response to potassium ion,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,5,5,FALSE,BP,GABA
GO:0038179,neurotrophin signaling pathway,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,4,6,FALSE,BP,GABA
GO:0042753,positive regulation of circadian rhythm,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,2,4,FALSE,BP,GABA
GO:0043174,nucleoside salvage,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,4,8,FALSE,BP,GABA
GO:0043276,anoikis,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,5,5,FALSE,BP,GABA
GO:0044319,"wound healing, spreading of cells",1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,4,9,FALSE,BP,GABA
GO:0048265,response to pain,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,3,4,FALSE,BP,GABA
GO:0048520,positive regulation of behavior,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,2,4,FALSE,BP,GABA
GO:0048680,positive regulation of axon regeneration,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,4,14,FALSE,BP,GABA
GO:0050849,negative regulation of calcium-mediated signaling,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,5,9,FALSE,BP,GABA
GO:0051279,regulation of release of sequestered calcium ion into cytosol,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,4,15,FALSE,BP,GABA
GO:0055059,asymmetric neuroblast division,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,4,10,FALSE,BP,GABA
GO:0061051,positive regulation of cell growth involved in cardiac muscle cell development,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,4,12,TRUE,BP,GABA
GO:0070297,regulation of phosphorelay signal transduction system,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,5,7,FALSE,BP,GABA
GO:0070572,positive regulation of neuron projection regeneration,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,3,13,FALSE,BP,GABA
GO:0071514,genetic imprinting,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,4,5,FALSE,BP,GABA
GO:0072338,cellular lactam metabolic process,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,3,5,FALSE,BP,GABA
GO:0090505,epiboly involved in wound healing,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,5,8,FALSE,BP,GABA
GO:0097531,mast cell migration,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,4,7,FALSE,BP,GABA
GO:1900034,regulation of cellular response to heat,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,4,6,FALSE,BP,GABA
GO:1901836,regulation of transcription of nucleolar large rRNA by RNA polymerase I,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,7,13,FALSE,BP,GABA
GO:1902001,fatty acid transmembrane transport,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,5,10,FALSE,BP,GABA
GO:1902488,cholangiocyte apoptotic process,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,6,6,FALSE,BP,GABA
GO:1903307,positive regulation of regulated secretory pathway,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,5,9,FALSE,BP,GABA
GO:1904192,regulation of cholangiocyte apoptotic process,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,7,8,FALSE,BP,GABA
GO:1904193,negative regulation of cholangiocyte apoptotic process,1,0.12320499479708637,9,8,0.12851609957576882,1,0.4935453534419832,Down,7,9,TRUE,BP,GABA
